Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
vetquestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_name,Quest,Quest Info,,,"Veteran reward of Molino bulletproof glass",,"Veteranenbelohnung der Molino-Kugelsicherheitsverglasung","Recompensa de veterano del vidrio antibalas de Molino","Récompense de vétéran du verre pare-balles de Molino","Ricompensa veterano del vetro antiproiettile di Molino","モリーノ耐弾ガラスのベテラン報酬","Molino 방탄 유리의 베테랑 보상","Weteran nagroda za kuloodpornie szkło Molino","Recompensa de veterano do vidro à prova de balas do Molino","Ветеран награда за бронированное стекло Молино","Molino kurşun geçirmez camın eski gazisi ödülü","Molino弹丸防弹玻璃的老兵奖励","Molino子彈護身玻璃的老兵獎勵","Recompensa de veterano del cristal antibalas de Molino"
vetquestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_subtitle,Quest,Quest Info,,,"Return to the trader to obtain your stack of Molino bulletproof glass",,"Kehre zum Händler zurück, um deinen Stapel Molino kugelsicheres Glas zu erhalten.","Regresa con el comerciante para obtener tu montón de vidrio antibalas Molino.","Retournez chez le commerçant pour obtenir votre pile de verre blindé Molino.","Ritorna dal commerciante per ottenere il tuo stack di vetro antiproiettile Molino.","トレーダーに戻って Molino 防弾ガラスのスタックを取得します。","상인에게 돌아가서 당신의 Molino 방탄 유리 더미를 획득하십시오","Wróć do handlowca, aby otrzymać swoją partię kulkoodpornego szkła Molino.","Volte ao comerciante para obter seu monte de vidro à prova de balas Molino.","Вернитесь к торговцу, чтобы получить свой стек бронированного стекла Molino.","Molino kurşun geçirmez cam stokunu almak için tüccara dön.","返回交易者那里获取你的 Molino 防弹玻璃堆栈。","返回交易者那裡獲取您的 Molino 防彈玻璃堆疊。","Vuelve al comerciante para obtener tu montón de vidrio antibalas Molino."
vetquestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_description,Quest,Quest Info,,,"Now that you have collected the needed items, return the trader to collect your reward.",,"Jetzt, da du die benötigten Gegenstände gesammelt hast, kehre zum Händler zurück, um deine Belohnung abzuholen.","Ahora que has recolectado los ítems necesarios, regresa al comerciante para recoger tu recompensa.","Maintenant que vous avez collecté les objets nécessaires, retournez voir le marchand pour récupérer votre récompense.","Ora che hai raccolto gli oggetti necessari, torna dal mercante per riscuotere la tua ricompensa.","必要なアイテムを集めたので、報酬を受け取るためにトレーダーに戻りましょう。","이제 필요한 물품을 모았으니, 보상을 받으러 상인에게 돌아가세요.","Teraz, gdy masz zebrane potrzebne przedmioty, wróć do handlarza, aby odebrać swoją nagrodę.","Agora que você coletou os itens necessários, retorne ao negociante para coletar sua recompensa.","Теперь, когда вы собрали необходимые предметы, вернитесь к торговцу, чтобы получить вознаграждение.","Artık gereken eşyaları topladınız, ödülünüzü almak için tüccara geri dönün.","现在，您已经收集到所需物品，请返回交易商处领取您的奖励。","現在，您已收集到所需物品，請返回交易商處領取您的獎勵。","Ahora que has recogido los objetos necesarios, regresa al comerciante para recoger tu recompensa."
vetquestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_offer,Quest,Quest Info,,,"You've really made a name for yourself with your continued support of your community. Return to the trader to collect your reward of a stack of super-clear Molino bulletproof glass.",,"Du hast dir wirklich einen Namen gemacht durch deine kontinuierliche Unterstützung deiner Gemeinschaft. Kehre zum Händler zurück, um deine Belohnung in Form eines Stapels superklarem Molino-Panzerglas abzuholen.","Realmente te has labrado un nombre con tu continuo apoyo a tu comunidad. Regresa al comerciante para recolectar tu recompensa de una pila de cristal antibalas súper claro Molino.","Vous vous êtes vraiment fait un nom pour vous-même en soutenant continuellement votre communauté. Retournez chez le commerçant pour recevoir votre récompense : un tas de verre pare-balles super-clair Molino.","Ti sei davvero fatto un nome con il tuo continuo supporto alla tua comunità. Torna dal commerciante per riscuotere la tua ricompensa di un mucchio di resistente vetro blindato super-chiaro Molino.","地域社会への継続的なサポートであなた自身が名前を成し遂げました。 商人のところに戻り、スーパークリアなMolino防弾ガラスのスタックの報酬を受け取ってください。","너는 네 지역 사회를 계속 지원하여 네 자신에게 이름을 만들었다.","Naprawdę zrobiłeś sobie renomę dzięki ciągłemu wsparciu twojej społeczności. Wróć do handlarza, aby odebrać swoją nagrodę w postaci stosu super-czystego szkła kuloodpornego Molino.","Você realmente fez um nome para si mesmo com seu apoio contínuo à sua comunidade. Volte ao negociante para recolher sua recompensa de uma pilha de vidro à prova de balas super-claro Molino.","Вы действительно сделали себе имя благодаря постоянной поддержке своего сообщества. Вернитесь к торговцу, чтобы получить свою награду - стопку сверхпрочного бронестекла Molino.","Gerçekten topluluğunuza sürekli destek vererek kendi adınıza adını attınız. Ödülünüz olan super-clear Molino kurşun geçirmez cam yığınını almak için tüccara geri dönün.","通过持续支持您社区，您真正为自己赢得了声誉。 返回交易商处领取您的奖励，一堆超清晰的Molino防弹玻璃。","通過持續支持您社區，您確實為自己贏得了聲譽。 返回交易商處領取您的獎勵 - 一疊超清晰的Molino防彈玻璃。","Realmente te has ganado un nombre con tu continuo apoyo a tu comunidad. Vuelve al comerciante para recoger tu recompensa de una pila de cristal antibalas superclaro Molino."
vetquestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_statement,Quest,Quest Info,,,"Obtain the recipe to Molino bulletproof glass from the trader",,"Holen Sie sich das Rezept für Molino kugelsicheres Glas vom Händler","Obtén la receta del vidrio blindado Molino del comerciante","Obtenez la recette du verre pare-balles Molino du commerçant","Ottenere la ricetta del vetro antiballes Molino dal commerciante","トレーダーからモリーノ防弾ガラスのレシピを入手する","거래 상인으로부터 몰리노 방탄유리의 레시피 획득","Otrzymaj przepis na szklane kule kuloodporne Molino od handlarza","Obtenha a receita do vidro à prova de balas do Molino do comerciante","Получите рецепт стеклобронированного стекла Molino у торговца","Tüccarından Molino mermi geçirmez cam reçetesini alın","从贸易商那里获取Molino防弹玻璃的配方","從交易商那裡獲得Molino防彈玻璃的配方","Obtener la receta del vidrio a prueba de balas de Molino del comerciante"
vetquestrewarddialog_toc_glassNonFuzzyBulletproofBlockVariantHelper,Quest,Dialogs,,,"Return to the trader to obtain your recipe to craft Molino bulletproof glass",,"Kehre zum Händler zurück, um dein Rezept für die Herstellung von Molino schusssicherem Glas zu erhalten.","Regresa con el comerciante para obtener tu receta y elaborar el cristal antibalas Molino.","Retournez chez le commerçant pour obtenir votre recette de fabrication du verre pare-balles Molino.","Torna dal commerciante per ottenere la tua ricetta per creare il vetro antiproiettile Molino.","トレーダーに戻って、モリノ防弾ガラスを作るためのレシピを手に入れます。","몰리노 벌러드 조아 자동으로 구한 당싱을 시상으로 보시다","Wróć do handlarza, aby otrzymać przepis na wykonanie kulek kuloodpornego szkła Molino.","Volte ao comerciante para obter sua receita para criar vidro à prova de balas Molino.","Вернитесь к торговцу, чтобы получить ваш рецепт для изготовления бронированного стекла Молино.","Tüccara geri dönerek Molino kurşun geçirmez cam yapım tarifinizi alın.","返回到交易商处以获取制作摩利诺防弹玻璃的配方。","返回交易商處獲取製作莫里諾防彈玻璃的配方。","Vuelve con el comerciante para obtener tu receta para fabricar cristal antibalas Molino."
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_name,Quest,Quest Info,,,"Collect standard bulletproof glass for White River settlements",,"Sammeln Sie Standard-Panzerglas für die Siedlungen am Weißen Fluss","Recolecta vidrio a prueba de balas estándar para los asentamientos de White River","Collectez du verre pare-balles standard pour les colonies de la White River","Raccogli il vetro antiproiettile standard per i siti di White River","ホワイトリバーの集落用の標準防弾ガラスを集める","흰 강변 정착지를위한 표준 방탄 유리 수집","Zbierz standardowe kuloodporne szkło dla osiedli na Białej Rzece","Colete vidro à prova de balas padrão para assentamentos na White River","Соберите стандартное бронестекло для поселений на Белой реке","White River yerleşimleri için standart kurşun geçirmez cam toplayın","为白河定居点收集标准防弹玻璃","為白河定居點收集標準防彈玻璃","Recoge vidrio antibalas estándar para los asentamientos de White River"
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_subtitle,Quest,Quest Info,,,"Obtain the recipe for Molino bulletproof glass by gathering 150 regular bulletproof glass",,"Besorge das Rezept für Molino kugelsicheres Glas, indem du 150 normale kugelsichere Gläser sammelst","Obtén la receta para vidrio a prueba de balas Molino reuniendo 150 vidrios a prueba de balas regulares","Obtenez la recette du verre pare-balles Molino en rassemblant 150 verres pare-balles normaux","Ottenere la ricetta per il vetro antiproiettile Molino raccogliendo 150 vetri antiproiettile normali","150個の普通のバレットプルーフグラスを集めてモリノのバレットプルーフグラスのレシブを取ります","150객 셽히 백칠 비르해 보기를 위내하세요","Uzyskaj przepis na kuloodporną szklankę zebrając 150 zwykłych szklanych kulek","Obtenha a receita do vidro à prova de balas Molino reunindo 150 vidros a prova de balas normais","Получите рецепт для невзомщного стекла Ударопрочное молочное с помощью 150 обычного стекла","150 adet normal kurşun geçirmez cam toplayarak Molino kurşun geçirmez cam reçetesini elde edin","让你沿局 150 强防技术球的材料来获取 Molino 阶塵玻璃的车用玻璃","讓你沿局 150 強防技術球的材料來獲 Molino 防弩玻鏌的車用玻鏌","Obtén la receta para el vidrio a prueba de balas Molino reuniendo 150 vidrios a prueba de balas normales"
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_description,Quest,Quest Info,,,"Gather 150 regular bulletproof glass to receive the recipe for super-clear Molino bulletproof glass.",,"Sammeln Sie 150 reguläre kugelsichere Gläser, um das Rezept für superklare Molino-Kugelsicherheitsgläser zu erhalten.","Reúne 150 vidrios blindados regulares para recibir la receta de los vidrios a prueba de balas súper claros de Molino.","Reçevez 150 verres pare-balles réguliers pour recevoir la recette des verres pare-balles super clairs de Molino.","Raccogli 150 vetri antiproiettile standard per ricevere la ricetta del vetro antibalone super trasparente di Molino.","Ⴥასქირი 150 ლიბპაფი ლურვისი ეირნრჯრი კარიჟიგიშ გსდპო Molino 10DCითეგაღეჩე 1982 ჴნვრდა.","150공용 재히 모래보영 도서를 결정하는 레트벤비 꼴딩 가이스됌어 재히는 레트벤비 자동야 님이 양정하는 법이ㅇ.","Zbierz 150 zwykłych szklanych pancerzy, aby otrzymać przepis na super-przejrzyste szkło kuloodporne Molino.","Recolha 150 vidros à prova de balas regulares para receber a receita do vidro à prova de balas super limpo de Molino.","Соберите 150 обычных стікол для получения рецепта для супер-чістого бронированного стекла Molino.","Süper berrak Molino kurşunsuz cam için reçete almak için 150 düzenli kurşunsuz cam toplayın.","集鬥 150 个普通宝鏖，获取為超清智物的菜肉磨子玻璃的转趣，根挺。","隱 150 個普通白鐵雷，接收超清智物的 Molino 景藝鐵蝶傅迪槒的訩曆。","Reúne 150 cristales blindados regulares para recibir la receta del cristal antibalas súper claro de Molino."
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_offer,Quest,Quest Info,,,"After handing out so much regular bulletproof glass, the White River community is in desperate need of more regular bulletproof glass to give to newer community members and volunteers. Help the community by providing 150 regular bulletproof glass and in return the trader will offer you their new Molino bulletproof glass recipe. Gather 150 regular bulletproof glass.",,"Nachdem so viel normales schusssicheres Glas verteilt wurde, braucht die White River Community dringend mehr normales schusssicheres Glas, um es an neue Gemeindemitglieder und Freiwillige zu geben. Helfen Sie der Gemeinschaft, indem Sie 150 normales schusssicheres Glas zur Verfügung stellen, und im Gegenzug wird der Händler Ihnen ihr neues Molino schusssicheres Glas-Rezept anbieten. Sammeln Sie 150 normale schusssichere Gläser.","Después de repartir tanto vidrio blindado regular, la comunidad de White River necesita desesperadamente más vidrio blindado regular para dar a los nuevos miembros de la comunidad y voluntarios. Ayuda a la comunidad proporcionando 150 vidrios blindados regulares y a cambio el comerciante te ofrecerá su nueva receta de vidrio blindado Molino. Reúne 150 vidrios blindados regulares.","Après avoir distribué tant de verre pare-balles régulier, la communauté de White River a désespérément besoin de plus de verre pare-balles régulier à donner aux nouveaux membres de la communauté et aux volontaires. Aidez la communauté en fournissant 150 verres pare-balles réguliers et en retour, le commerçant vous offrira leur nouvelle recette de verre pare-balles Molino. Rassemblez 150 verres pare-balles réguliers.","Dopo aver distribuito così tanto vetro antiproiettile normale, la comunità di White River ha disperatamente bisogno di più vetro antiproiettile normale da dare ai nuovi membri della comunità e ai volontari. Aiuta la comunità fornendo 150 vetri antiproiettile normali e in cambio il commerciante ti offrirà la sua nuova ricetta per il vetro antiproiettile Molino. Raccogli 150 vetri antiproiettile normali.","たくさんの通常の防弾ガラスを配った後、ホワイトリバーコミュニティーはより多くの通常の防弾ガラスが必要で、新しいコミュニティメンバーやボランティアに提供するためです。 150の通常の防弾ガラスを提供することでコミュニティを助け、その代わりにトレーダーが新しいモリノ防弾ガラスのレシピを提供します。 150の通常の防弾ガラスを集めます。","주문 그릇을 많이 배포 한 후 화이트 리버 커뮤니티는 더 많은 주문 그릇이 필요합니다. 새로운 커뮤니티 회원과 자원봉사자에게 제공합니다. 150 개의 주문 그릇을 제공하여 커뮤니티를 돕습니다. 그럼 상인은 새로운 Molino 주문 그릇 레시피를 제공할 것입니다. 150 개의 주문 그릇을 모읍니다.","Po rozdaniu tak dużej ilości zwykłego szkła pancernego społeczność White River pilnie potrzebuje więcej zwykłego szkła pancernego, aby dać nowym członkom społeczności i wolontariuszom. Pomóż społeczności dostarczając 150 sztuk zwykłego szkła pancernego, a w zamian handlarz zaoferuje ci swój nowy przepis na szkło pancernego Molino. Zbierz 150 sztuk zwykłego szkła pancernego.","Depois de distribuir tanto vidro à prova de balas regular, a comunidade de White River está desesperadamente precisando de mais vidro à prova de balas regular para dar aos novos membros da comunidade e voluntários. Ajude a comunidade fornecendo 150 vidros à prova de balas regulares e, em troca, o comerciante oferecerá a você sua nova receita de vidro à prova de balas Molino. Reúna 150 vidros à prova de balas regulares.","После того как было раздано столько обычного бронестекла, сообщество Уайт Ривер отчаянно нуждается в большем количестве обычного бронестекла, чтобы передать новым членам сообщества и волонтерам. Помогите сообществу, предоставив 150 обычных бронестекол, и взамен трейдер предложит вам свой новый рецепт бронированного стекла Molino. Соберите 150 обычных бронестекол.","Daha fazla düzenli kurşun geçirmez cam verildikten sonra, White River topluluğu daha yeni topluluk üyeleri ve gönüllüler için daha fazla düzenli kurşun geçirmez cama acil ihtiyaç duyuyor. Topluluğa 150 düzenli kurşun geçirmez cam sağlayarak yardım edin ve karşılığında tüccar size yeni Molino kurşun geçirmez cam tarifini sunacaktır. 150 düzenli kurşun geçirmez cam toplayın.","在分发了这么多普通防弹玻璃后，怀特河社区急需更多的普通防弹玻璃以赠送给新社区成员和志愿者。通过提供150块普通防弹玻璃来帮助社区，作为回报，交易员将向您提供他们的新Molino防弹玻璃配方。收集150块普通防弹玻璃。","在發放了這麼多普通防彈玻璃後，怀特河社區迫切需要更多普通防彈玻璃來分發給新社區成員和志願者。通過提供150塊普通防彈玻璃來幫助社區，交易商將提供他們的新Molino防彈玻璃食譜。收集150塊普通防彈玻璃。","Después de repartir tanto vidrio blindado regular, la comunidad de White River necesita desesperadamente más vidrio blindado regular para dar a los nuevos miembros de la comunidad y voluntarios. Ayuda a la comunidad proporcionando 150 vidrios blindados regulares y a cambio el comerciante te ofrecerá su nueva receta de vidrio blindado Molino. Reúne 150 vidrios blindados regulares."
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_statement,Quest,Quest Info,,,"Help your community gather regular bulletproof glass to protect the town center and receive the recipe for super-clear Molino bulletproof glass.",,"Helfen Sie Ihrer Gemeinde, regelmäßig ballistisches Glas zu sammeln, um das Stadtzentrum zu schützen und erhalten Sie das Rezept für superklareres Molino ballistisches Glas.","Ayuda a tu comunidad a recolectar vidrio a prueba de balas regularmente para proteger el centro de la ciudad y recibe la receta para el vidrio a prueba de balas súper claro Molino.","Aidez votre communauté à rassembler régulièrement du verre pare-balles pour protéger le centre-ville et recevez la recette du super-clair verre pare-balles Molino.","Aiuta la tua comunità a raccogliere regolarmente vetro balistico per proteggere il centro della città e ricevi la ricetta per il vetro balistico super chiaro Molino.","コミュニティが定期的に防弾ガラスを集めて町の中心部を守り、超透明なMolino防弾ガラスのレシピを受け取る手助けをしてください。","커뮤니티를 돕고 타운 센터를 보호하기 위해 정기적으로 방탄유리를 수집하세요. 슈퍼-클리어 Molino 방탄유리 레시피를 받으세요.","Pomóż swojej społeczności zbierać regularne pancerne szkło, aby chronić centrum miasta i otrzymać przepis na super-przejrzyste szkło pancerne Molino.","Ajude sua comunidade a reunir vidro à prova de balas regularmente para proteger o centro da cidade e receba a receita para o vidro à prova de balas super claro Molino.","Помогите своему сообществу собирать регулярное бронестекло для защиты городского центра и получите рецепт для супер-прозрачного бронестекла Molino.","Kentin merkezini korumak için toplulugunuza düzenli olarak kurşun geçirmez cam toplamasına yardım edin ve süper berrak Molino kurşun geçirmez cam tarifi alın.","帮助您的社区定期收集防弹玻璃，保护市中心，并收到超清晰Molino防弹玻璃配方。","幫助您的社區定期收集防彈玻璃，保護市中心並獲得超清晰Molino防彈玻璃的食譜。","Ayuda a tu comunidad a recolectar vidrio antibalas regularmente para proteger el centro de la ciudad y recibe la receta para vidrio antibalas súper claro Molino."
elitequest_toc_glassNonFuzzyBulletproofBlockVariantHelper_group,Quest,Quest Info,,,"White River - Tools of Citizenship, Elite Quest for the recipe to Molino bulletproof glass",,"Weißer Fluss - Werkzeuge der Staatsbürgerschaft, Elite-Quest für das Rezept des kugelsicheren Glases Molino","Rio Blanco - Herramientas de Ciudadanía, Búsqueda de élite por la receta para el vidrio antibalas Molino","Rio Blanco - Outils de Citoyenneté, Quête de l'élite pour la recette du verre pare-balles Molino","Fiume Bianco - Strumenti di Cittadinanza, Ricerca d'Elite per la ricetta del vetro antiproiettile Molino","ホワイトリバー - 市民権の道具、モリノ防弾ガラスのレシピを求めるエリートクエスト","화이트 리버 - 시민권의 도구, 몰리노 방탄 유리의 레시피를 찾는 엘리트 퀘스트","Biały Rzeka - Narzędzia obywatelstwa, Zadanie elity w poszukiwaniu przepisu na kuloodporne szkło Molino","Rio Branco - Ferramentas da Cidadania, Busca de Elite pela receita do vidro à prova de balas Molino","Река Уайт - Орудия гражданства, Элитное задание по поиску рецепта для бронестекла Молино","Beyaz Nehir - Vatandaşlık Araçları, Molino kurşun geçirmez cam reçetesi için elit arayış","白河 - 公民权利工具，精英任务寻找莫利诺防弹玻璃配方","白河 - 公民權工具，精英任務尋找莫利諾防彈玻璃配方","Río Blanco - Herramientas de Ciudadanía, Búsqueda de élite de la receta para el vidrio antibalas Molino"
elitequestdialog_toc_glassNonFuzzyBulletproofBlockVariantHelper,Quest,Dialogs,,,"Obtain Molino bulletproof glass' recipe by gathering 150 regular bulletproof glass",,"Holen Sie sich das Rezept für das ballistische Glas von Molino, indem Sie 150 normale ballistische Gläser sammeln","Obtén la receta del vidrio blindado Molino reuniendo 150 vidrios blindados comunes","Obtenez la recette du verre pare-balles Molino en rassemblant 150 verres pare-balles normaux","Ottieni la ricetta del vetro antiproiettile Molino raccogliendo 150 vetri antiproiettili normali","150とおりのレギメモ集吟でMolinoブレールレチを受付け","150번의 커어판 가격 치즈를 고르스 및뿐데딸의 리스코의 마르다리토 리뷰를 찾기","Otrzymaj przepis na szklane kuloodporne Molino, zbierając 150 zwykłych szklanych kuloodpornych","Obtenha a receita de vidro à prova de balas Molino reunindo 150 vidros à prova de balas regulares","Получите рецепт сталка Молино, собрав 150 изобаражений сталка","150 düzenli kurşun geçirmez cam toplayarak Molino kurşun geçirmez camın tarifini alın","选择随机获取满孔净气石胶槍机的场料，从老化满孔净气石槍机中获取150块","選擇階沼獲取满室定泛石牙槍機的地方，從正常满室定泛石槍機中獲取150條","Obtén la receta del vidrio antibalas Molino reuniendo 150 vidrios antibalas regulares"
elitequestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_name,Quest,Quest Info,,,"Elite Reward of Molino Bulletproof Glass Recipe",,"Elitebelohnung des Molino kugelsicheren Glasrezepts","Recompensa de élite de la receta de vidrio antibalas de Molino","Récompense d'élite de la recette du verre pare-balles Molino","Ricompensa d'élite della ricetta del vetro antiproiettile di Molino","モリーノ防弾ガラスの秘密の製法エリート報酬","몰리노 방탄유리 제작법 엘리트 보상","Elitarne wynagrodzenie przepis na kuloodporną szybę Molino","Recompensa de Elite da Receita de Vidro à Prova de Balas Molino","Элитное вознаграждение рецепт бронестекла Molino","Molino Kurşun Geçirmez Cam Tarifi Elit Ödülü","Molino防弹玻璃配方的精英奖励","Molino防彈玻璃配方的精英獎勵","Recompensa élite de la receta de cristal antibalas Molino"
elitequestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_subtitle,Quest,Quest Info,,,"Return to the trader to obtain your recipe to Molino bulletproof glass",,"Kehre zum Händler zurück, um dein Rezept für Molino kugelsicheres Glas zu erhalten","Vuelve con el comerciante para obtener tu receta para el vidrio a prueba de balas Molino","Retournez chez le commerçant pour obtenir votre recette du verre pare-balles Molino","Torna dal commerciante per ottenere la tua ricetta per il vetro antiproiettile Molino","トレーダーに戻って Molino 弾丸証明ガラスのレシピを入手してください","상인에게 돌아가 Molino 방탄 유리 제조법을 획득하십시오","Powróć do handlarza, aby otrzymać przepis na kuloodporne szkło Molino","Volte ao comerciante para obter sua receita de vidro à prova de balas Molino","Вернитесь к торговцу, чтобы получить рецепт на бронированное стекло Molino","Molino kurşun geçirmez cam tarifinizi almak için tüccara geri dön","返回交易商处获取您的Molino防弹玻璃配方","返回交易商處獲得您的 Molino 防彈玻璃配方","Vuelve al comerciante para obtener tu receta de vidrio antibalas Molino"
elitequestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_description,Quest,Quest Info,,,"Return the trader to learn how to craft your own Molino bulletproof glass.",,"Bringen Sie den Händler zurück, um zu lernen, wie Sie Ihr eigenes Molino ballistisches Glas herstellen.\n","Devuelve al comerciante para aprender a crear tu propio cristal balístico Molino.\n","Renvoyez le commerçant pour apprendre à fabriquer votre propre verre pare-balles Molino.\n","Riconsegna il commerciante per imparare a creare il proprio vetro antiproiettile Molino.\n","トレーダーを返して、独自のMolino防弾ガラスを作る方法を学んでください。\n","거래자를 돌려서 자신의 Molino 방탄 유리를 제작하는 방법을 배우십시오.\n","Wróć do handlarza, aby dowiedzieć się, jak wykonać własne szkło panczenowe Molino.\n","Devolve o comerciante para aprender a criar seu próprio vidro à prova de balas Molino.\n","Верните трейдера, чтобы узнать, как создать своё собственное бронестекло Molino.\n","Kendi Molino kurşun geçirmez camınızı nasıl yapacağınızı öğrenmek için tüccarı geri gönderin.\n","带着商人来学习如何制作自己的Molino防弹玻璃。\n","帶著商人來學習如何製作自己的Molino防彈玻璃。\n","Devuelve al comerciante para aprender a fabricar tu propio cristal blindado Molino.\n"
elitequestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_offer,Quest,Quest Info,,,"You've really made a name for yourself with your continued support of your community. Return to the trader and learn how to craft your own Molino bulletproof glass.",,"Du hast dir wirklich einen Namen gemacht, indem du deine Gemeinde weiterhin unterstützt hast. Kehre zum Händler zurück und lerne, wie man sein eigenes Molino kugelsicheres Glas herstellt.","Realmente te has ganado un nombre por ti mismo con tu apoyo continuo a tu comunidad. Vuelve al comerciante y aprende cómo fabricar tu propio vidrio antibalas Molino.","Vous avez vraiment fait un nom pour vous-même en continuant de soutenir votre communauté. Retournez voir le commerçant et apprenez à fabriquer votre propre verre pare-balles Molino.","Hai davvero fatto un nome per te stesso con il tuo continuo supporto alla tua comunità. Torna dal mercante e impara come creare il tuo vetro antiproiettile Molino.","あなたは地域社会を継続的に支援することで、本当に自分自身の名前を築き上げました。商人の元に戻り、自分自身のMolino防弾ガラスの作り方を学んでください。","당신은 당신의 지역사회를 계속해서 지원함으로써 본인의 명성을 쌓았습니다. 상인에게 돌아가서 자신의 Molino 방탄유리를 어떻게 제작하는지 배우세요.","Naprawdę zyskałeś sobie uznanie, wspierając ciągle swoją społeczność. Wróć do handlarza i dowiedz się, jak stworzyć własne kuleochronne szkło Molino.","Você realmente fez um nome para si mesmo com seu apoio contínuo à sua comunidade. Volte ao comerciante e aprenda a criar o seu próprio vidro à prova de balas Molino.","Вы действительно сделали имя для себя, продолжая поддерживать свое сообщество. Вернитесь к торговцу и узнайте, как создать свое собственное бронированное стекло Molino.","Kendi topluluğunuza sürekli destek vererek kendi isminizi gerçekten yaptınız. Tüccara geri dönün ve kendi Molino kurşun geçirmez camınızı nasıl yapacağınızı öğrenin.","您确实通过继续支持您的社区而为自己树立了声誉。回到商人那里，学习如何制作自己的Molino子弹证明玻璃。","你真的通过对社区的持续支持赢得了自己的名声。回到商人那里，学习如何制作自己的Molino防弹玻璃。","Realmente te has ganado un nombre por ti mismo con tu apoyo continuo a tu comunidad. Vuelve con el comerciante y aprende cómo fabricar tu propio cristal antibalas Molino."
elitequestreward_toc_glassNonFuzzyBulletproofBlockVariantHelper_statement,Quest,Quest Info,,,"Obtain your Molino bulletproof glass recipe from the trader",,"Holen Sie sich Ihr Molino kugelsicheres Glasrezept vom Händler","Obtén tu receta de vidrio a prueba de balas Molino del comerciante","Obtenez votre recette de verre pare-balles Molino du commerçant","Ottieni la tua ricetta di vetro antibalistico Molino dal commerciante","トレーダーからあなたのモリノ防弾ガラスのレシピを入手","상인으로부터 모리노 방탄 유리 레시피 획득하기","Otrzymaj swoją recepturę na kuloodporne szkło Molino od handlarza","Obtenha sua receita de vidro à prova de balas Molino do comerciante","Получите свой рецепт защищенного пуленепробиваемого стекла Молино у торговца","Molinolu satıcıdan kurşun geçirmez cam tarifinizi edinin","从交易者处获取您的Molino防弹玻璃配方","從貿易商處獲得您的 Molino 防彈玻璃配方","Obtenga su receta de vidrio a prueba de balas Molino del comerciante"
elitequestrewarddialog_toc_glassNonFuzzyBulletproofBlockVariantHelper,Quest,Dialogs,,,"Return to the trader to obtain your recipe to craft Molino bulletproof glass",,"Kehre zum Händler zurück, um dein Rezept für die Herstellung von Molino schusssicherem Glas zu erhalten.","Regresa con el comerciante para obtener tu receta y elaborar el cristal antibalas Molino.","Retournez chez le commerçant pour obtenir votre recette de fabrication du verre pare-balles Molino.","Torna dal commerciante per ottenere la tua ricetta per creare il vetro antiproiettile Molino.","トレーダーに戻って、モリノ防弾ガラスを作るためのレシピを手に入れます。","몰리노 벌러드 조아 자동으로 구한 당싱을 시상으로 보시다","Wróć do handlarza, aby otrzymać przepis na wykonanie kulek kuloodpornego szkła Molino.","Volte ao comerciante para obter sua receita para criar vidro à prova de balas Molino.","Вернитесь к торговцу, чтобы получить ваш рецепт для изготовления бронированного стекла Молино.","Tüccara geri dönerek Molino kurşun geçirmez cam yapım tarifinizi alın.","返回到交易商处以获取制作摩利诺防弹玻璃的配方。","返回交易商處獲取製作莫里諾防彈玻璃的配方。","Vuelve con el comerciante para obtener tu receta para fabricar cristal antibalas Molino."
vetquestitem_toc_glassNonFuzzyBulletproofBlockVariantHelper_name,items,Quest - Note,,,"+Molino Bulletproof Glass Veteran Quest",,"+Molino Schusssicheres Glas Veteranenquest","+Molino Cristal blindado Misión Veterano","+Moulin Verre blindé Quête Vétéran","+Mulino Vetro Antiproiettile Missione Veterano","+ミュオーリング防弾ガラス ベテランクエスト","+Molino Bulletproof Glass 베테랑 퀘스트","+Młyn Buletestrumienne Szkło Weteran Kwestii","+Molino Vidro à Prova de Bala Missão Veterano","+Мельница Бронестекло Ветеранский квест","+Molino Kurşunkalemi Camı Gazüvenci Görevi","+Molino 防弹玻璃 退役任务","+Molino 防彈玻璃 退伍任務","+Molino Cristal Blindado Misión Veterano"
