Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
vetquestreward_toc_daryl_offer,Quest,Quest Info,,,"Thank you for your support of the bow-making class. Collect your reward from the trader.",,"Danke für deine Hilfe. Nimm deine Belohnung vom Händler","Obrigado por seu apoio da aula de fazer arco. Colete sua recompensa do comerciante.","Merci de votre soutien à la classe d'archet. Collectez votre récompense de l'opérateur.","Grazie per il vostro sostegno alla classe di prato. Raccogli la tua ricompensa dal commerciante '.","「弓作りのクラスのサポートに感謝します。 ' トレーダーからの報酬を集める","나비만들기 수업을 지원해 주셔서 감사합니다. 트레이더로부터 보상을 받는다.","Dziękuję za wsparcie w klasie łuku. Zbierz swoją nagrodę od handlowca.","Obrigado por seu apoio da aula de fazer arco. Colete sua recompensa do comerciante.","Спасибо за поддержку классовой группы. Собирай вознаграждение у трейдера.","Yay yapma dersine desteğiniz için teşekkür ederiz. Ödülünüzü tüccardan alın.","谢谢你对鞠躬班的支持。 从交易者那里收取报酬。","感謝您對船首班的支持。 從貿易商中收集你的獎賞。」","Gracias por su apoyo a la clase de proa. Recoger su recompensa del comerciante."
vetquestreward_toc_daryl_statement,Quest,Quest Info,,,"Return to the trader to receive an expertly-crafted zombie-killer crossbow as thanks for your support.",,"Kehre zum Händler zurück um den handwerklich hergestellten zombie-killer crossbow von Daryl zu erhalten","Retorne ao comerciante para receber um crossbow de zumbi artesanalmente talentoso como agradecimento pelo seu apoio.","Retourné à l'opérateur pour recevoir un arbalète zombie-tueur de zombie conçu par des experts pour votre soutien.","Torna al commerciante per ricevere una balestra zombie - killer zombie - artigianale come grazie per il tuo sostegno'.","「あなたの支援のおかげで、専門家によるゾンビ・キラー・クロス・ボウを受け取るために、トレーダーに戻ってください。」","트레이더에게 돌아가서 전문가들에게 도움을 주신다고 해서 전문가들이 잘 만들어 놓은 좀비범인 석궁을 받아 보세요.","Powrót do handlowca, aby otrzymać fachowo-uzdolnionych zombie-killer crossbow jak dzięki za wsparcie.","Retorne ao comerciante para receber um crossbow de zumbi artesanalmente talentoso como agradecimento pelo seu apoio.","Вернемся к трейдеру, чтобы получить опыт зомби-убийцы из арбалета, как благодаря вашей поддержке'.","Ustaca hazırlanmış bir zombi katili arsasını almak için tüccara dönün. Desteğiniz için teşekkür ederim.","回到贸易商那里接受一个专家精心制作的僵尸杀手十字弓，感谢你们的支持。","返回交易員接受一個專業的殭屍殺手十字弓，感謝你的支持。","Regrese al comerciante para recibir un crossbow de zombie-killer elaborado por expertos como gracias por su apoyo'."
vetquestrewarddialog_toc_daryl,Quest,Dialogs,,,"Return to the trader to receive your expertly-crafted zombie-killer crossbow",,"Kehre zum Händler zurück und erhalten den handwerklich gefertigten Killer-Crossbow von Daryl","Retorne ao comerciante para receber o seu crossbow de zumbi artesanal","Retour à l'opérateur pour recevoir votre arbalète zombie-tueur","Torna al commerciante per ricevere il tuo balestra zombie - killer artigianale","「あなたのエキスパートのゾンビ殺しのクロスボウを受け取るために、トレーダーに戻ってください」","당신의 노련한 좀비 킬러 크로스보우를 받기 위해서 무역업자에게 돌아가라.","Powrót do handlowca, aby otrzymać fachowo-crafted zombie-killer crossbow","Retorne ao comerciante para receber o seu crossbow de zumbi artesanal","Вернуться к трейдеру, чтобы получить ваш опытный зомби-убийственный арбалет","Ustaca hazırlanmış zombi katili arsasını almak için tüccarına geri dön.","回到贸易商那里接受你的专家精心制作的僵尸杀手","回到交易者接收你的專家精心打造的殭屍殺手十字弓","Regrese al comerciante para recibir su crossbow de zombie-killer elaborado por expertos"
elitequest_toc_daryl_name,Quest,Quest Info,,,"Elite quest to obtain Daryl's Zombie-Killer Compound Crossbow",,"Elite quest für Daryls zombie-killer compound crossbow","Elite quest para obter o crossbow composto de Daryl's zombie","La quête d'élite pour obtenir l'arbalète du composé zombie-tueur de Daryl","Elite quest per ottenere il crossbow composto da zombie - killer di Daryl","「エリテはダリルのゾンビ殺しの複合クロスボウを得るために」","데릴의 좀비 킬러 복합 석궁을 얻기 위한 엘리트 퀘스트","Elite quest, aby uzyskać daryl zombie-killer związek krzyżowy","Elite quest para obter o crossbow composto de Daryl's zombie","Элитный квест, чтобы получить зомби-убийственный комплекс' Зомби","Daryl 'ın zombi katili bileşik yayını elde etmek için seçkin bir arayış","精英追求获得达里尔的僵尸杀手复合弩张","精英追求獲得達里爾的殭屍殺手複合十字弓","Elite quest to obtain Daryl's zombie-killer compound crossbow"
elitequest_toc_daryl_subtitle,Quest,Quest Info,,,"Obtain Daryl's Zombie-Killer Compound Crossbow",,"Erhalte Daryls zombie-killer compound crossbow","Obter o Daryl's zombie-killer composto crossbow","Obtenir l'arbalète du composé zombie-tueur de Daryl","Ottenere il crossbow composto da zombie killer di daryl","ダリルのゾンビ・キラー化合物のクロスボウを入手","데릴의 좀비 킬러 복합 석궁을 얻다","Uzyskaj daryl zombie-killer złożony kuszy","Obter o Daryl's zombie-killer composto crossbow","Получить зомби-убийцу Дэрил","Daryl 'ın zombi katili bileşik kavşağı alın","获得达里尔的僵尸杀手复合弩张","取得達里爾的殭屍殺手複合十字弓","Obtener el crossbow compuesto de zombie-killer de Daryl"
elitequest_toc_daryl_description,Quest,Quest Info,,,"Gather 4000 wood + 50 animal fat, craft 20 compound bows to obtain a high-quality Daryl's zombie-killer compound crossbow",,"Sammle 4000 Holz - 50 Tierfett und stelle 20 Compound Bögen her und erhalte den hochqualitativen Killer-Crossbow von Daryl","Reúna 4000 madeira + 50 gordura animal, artesanato 20 botos compostos para obter um arco-íris composto de alta qualidade Daryl's zombie","Rassembler 4000 bois + 50 graisses animales, artisanale 20 arcs composés pour obtenir un arbalète de haute qualité zombie-tueur de Daryl","Raccogli 4000 legno + 50 di grasso animale, artigianato 20 ricci di composto per ottenere un balestra composto da zombie - killer di Daryl","「高品質のダリルのゾンビ・キラー化合物を得るために、 4000 の木材 + 50 の動物性脂肪を収集し、 20 のコンパウンド・ボウを生産」","4000번 우드+50개의 동물성 지방을 수집하고, 20개의 화합물을 만들어 고급 데릴의 좀비 살인자 화합물 석궁을 얻는다.","Zbieraj 4000 drewna + 50 tłuszczu zwierzęcego, zrób 20 łuków złożonych, aby uzyskać wysokiej jakości kuszy mieszanka zombie Daryl-killer","Reúna 4000 madeira + 50 gordura animal, artesanato 20 botos compostos para obter um arco-íris composto de alta qualidade Daryl's zombie","Соберись 4000 дров + 50 жиров животных, крафт 20 локтей, чтобы получить высококачественный комплекс зомби-убийцу Дэрила","4000 tahta + 50 hayvansal yağ, 20. ekip, yüksek kaliteli Daryl 'ın zombi katili bileşiği elde etmek için yaylar.","收集 4000 木 + 50 动物脂肪，手工艺 20 复合弓，以获得高质量达里尔的僵尸杀手复合弩张","收集 4000 木 + 50 動物脂肪，工藝 20 個複合弓，以獲得優質達里爾的殭屍殺手複合十字弓","Reunir 4000 madera + 50 grasa animal, elaborar 20 arcos compuestos para obtener un crossbow compuesto de alta calidad de Daryl-killer"
elitequest_toc_daryl_offer,Quest,Quest Info,,,"The trader is still really having problems outfitting survivors with bows, and reluctantly admits that the actual compound crossbow used by the famous zombie-killer Daryl Dixon is behind the counter. You are offered this legendary weapon if you can provide a substantial boost to the inventory of bows and supplies for their bow-making class. Gather 4000 wood + 50 animal fat, craft 20 compound bows",,"Der Händler hat weiterhin Probleme die Überlebenden mit Bögen auszustatten- Sammle mehr Ressourcen und erhalte einen noch besseren Bogen","O comerciante ainda está realmente tendo problemas superando sobreviventes com arcos, e relutantemente admite que o crossbow real composto usado pelo famoso assassino zumbi Daryl Dixon está atrás do balcão. Você é oferecido esta arma lendária se você puder fornecer um impulso substancial para o inventário de arcos e suprimentos para a sua classe de fazer arco. Junte 4000 madeira + 50 gordura animal, artesanato 20 botos compostos","Le trader a toujours des difficultés à équiper les survivants avec des arcs, et admet à contrecœur que l'arbalète composée utilisée par le célèbre tueur zombie Daryl Dixon est derrière le comptoir. Cette arme légendaire vous est offerte si vous pouvez donner un coup de pouce substantiel à l'inventaire des arcs et des fournitures pour leur classe d'archet. Rassembler 4000 bois + 50 graisses animales, artisanat 20 arcs","Il commerciante sta ancora davvero avendo problemi di allestimento ai sopravvissuti con i fiocchi, e ammette con riluttanza che il crossbow composto vero e proprio usato dal famoso zombie - killer Daryl Dixon è dietro il bancone. Ti viene offerta questa arma leggendaria se puoi fornire una spinta sostanziale all'inventario dei fiocchi e delle forniture per la loro classe di prua. Raccogli 4000 legno + 50 grasso animale, artigianale 20 fiocchi composti","同トレーダーは、「トレーダーは、牛の生存者にはまだ問題があるという問題を抱えている。また、有名なゾンビキラー・キラー・ディクソンによる実際のクロスボウが、カウンターの背後にあることをしぶしぶ認める。 弓作りのクラスのために牛の在庫や物資を大幅に増やすことができるなら、この伝説的な武器を差し出すことになる。 4000 の木材 + 50 動物用の脂肪を集め、 20 の複合弓をクラフトする」","이 무역업자는 여전히 생존자들을 공격하는 데 어려움을 겪고 있으며, 게다가 유명한 좀비살인범 데릴 딕슨이 사용하는 실제 석궁이 카운터 뒤에 있다는 것을 인정하지 않고 있다. 이 전설적인 무기가 제공되는데, 이 무기는 활을 만드는 수업을 위한 활과 보급품의 재고량에 상당한 도움을 줄 수 있다면 말이다. 제4000개의 목재+50개의 동물 지방을 수집하고, 20개의 화합물을 활 성하고,","Przedsiębiorca nadal naprawdę ma problemy z wyposażyniem ocalałych z łukami, i niechętnie przyznaje, że faktyczny złożony kuszy używany przez słynnego zombie-killer Daryl Dixon znajduje się za ladą. Jesteś oferowany tej legendarnej broni, jeśli można zapewnić znaczący impuls do spisu łuków i dostaw dla ich klasy łuku. Zbierz 4000 drewna + 50 tłuszczu zwierzęcego, zrób 20 łuków złożonych","O comerciante ainda está realmente tendo problemas superando sobreviventes com arcos, e relutantemente admite que o crossbow real composto usado pelo famoso assassino zumbi Daryl Dixon está atrás do balcão. Você é oferecido esta arma lendária se você puder fornecer um impulso substancial para o inventário de arcos e suprimentos para a sua classe de fazer arco. Junte 4000 madeira + 50 gordura animal, artesanato 20 botos compostos","Трейдер по-прежнему имеет проблемы, перегоняющие выживших с луками, и неохотно признает, что за стойкой стоит фактический составной арбалет, используемый известным зомби-убийцей Дэрилом Диксоном. Вы предлагаете это легендарное оружие, если вы можете обеспечить существенный толчок к запасам луков и принадлежностей для их классовой принадлежности. Соберите 4000 дерева + 50 жиров животных, крафт 20 локтей","Tüccar hâlâ hayatta kalanlara ayak uyutmasıyla ilgili sorunlar yaşıyor ve isteksizce, ünlü zombi katili Daryl Dixon 'ın kullandığı gerçek bileşik yaylı yayının tezgahın arkasında olduğunu kabul ediyor. Bu efsanevi silahı, yay yapma sınıfı için dirsek ve malzeme envanterine sağlam bir destek verebilirseniz, size bu efsanevi silah olarak sunulabilirsiniz. 4000 ahşap + 50 hayvansal yağ, zanaat 20 bileşik yayları","他说 : ' 这名交易员仍真的有问题，他们用弓来装备生还者，而不情愿地承认，着名的僵尸杀手狄克森所使用的复合弩张在柜台后面。 ' 如果你能为他们的弓类和用品的库存提供实质性的提振，你就会获得这具传奇的武器。 收集 4000 木 + 50 动物脂肪，手工艺 20 复合弓","交易員仍在用弓箭解決倖存者問題，不情願地承認，知名殭屍殺手達里爾 - 迪克森（ Daryl Dixon ）所使用的實際複合十字弓在櫃檯後面。 如果你能為他們的弓箭課提供大量的弓和用品的庫存，你會提供這個傳說的武器。 收集 4000 木 + 50 動物脂肪，工藝 20 個複合弓","El comerciante todavía está teniendo problemas para superar a los sobrevivientes con arcos, y a regañadientes admite que el verdadero compuesto cruzado utilizado por el famoso asesino de zombies, Daryl Dixon, está detrás del contador. Se le ofrece este arma legendaria si usted puede proporcionar un impulso sustancial al inventario de arcos y suministros para su clase de proa. Reunir 4000 madera + 50 grasa animal, elaborar 20 arcos compuestos"
elitequest_toc_daryl_statement,Quest,Quest Info,,,"Provide substantial supplies to the bow-making class and obtain a legendary compound crossbow.",,"Sammle Ressourcen und erhalte einen noch besseren compound crossbow","Forneça suprimentos substanciais à classe que faz arco e obtenha um arco-íris composto lendário.","Fournir des fournitures importantes à la classe de proue et obtenir une arbalète composée légendaire.","Fornire forniture sostanziali alla classe di arcobaleno e ottenere un balestra composto leggendario'.","「弓作りのクラスに実質的な供給を行い、伝説的なクロスボウを手にする」という。","활을 만드는 수업에 상당한 물량을 공급하고, 전설적인 합성석궁을 얻을 수 있습니다.","Dostarczyć znaczne dostawy do klasy łuku i uzyskać legendarny złożony crossbow.","Forneça suprimentos substanciais à classe que faz arco e obtenha um arco-íris composto lendário.","Обеспечивая значительные поставки для классовой принадлежности и получить легендарный комплекс арбалетов'.","Boyun eğme dersine önemli miktarda malzeme sağla ve efsanevi bir kavşak elde et.","向鞠躬班提供大量补给，并获得传奇复合弩张 ' 。","「向屈弓課提供大量物資，並取得傳說中的複合十字弓。」","Proveer suministros sustanciales a la clase de fabricación de proa y obtener un legendario compuesto cruzado'."
elitequest_toc_daryl_group,Quest,Quest Info,,,"White River - Tools of Citizenship, Quest for Daryl Dixon's Compound Crossbow",,"White River - Werkzeuge der Gemeinschaft - quest für Daryl Dixons compound crossbow","Rio Branco-ferramentas de cidadania, quest para o crossbow composto de Daryl Dixon","White River-tools of citoyenneté, quest for Daryl Dixon's compound crossbow","White River - strumenti di cittadinanza, quest per il crossbow compound di Daryl Dixon","ホワイト・リバー - 市民権のツール、ダリル・ディクソンの複合的なクロスボウ","시민권의 화이트 강 도구, 데릴 딕슨의 복합 석궁에 대한 탐구","Biała Rzeka-narzędzia obywatelskie, poszukiwanie związku Daryl Dixona","Rio Branco-ferramentas de cidadania, quest para o crossbow composto de Daryl Dixon","White River-tools of crimbique, quest for Daryl Dixon's","Beyaz nehir, vatandaşlık araçları, Daryl Dixon 'ın bileşiği için bir keşif aracı.","白河 - 公民权工具，追求达里尔 - 迪克森的复合弩张","「白河 - 公民權工具，追求達里爾 - 狄克遜的複合式十字弓」","White River-tools of citizenship, quest for Daryl Dixon's compound crossbow"
elitequestdialog_toc_daryl,Quest,Dialogs,,,"Obtain the legendary compound crossbow used by Daryl Dixon, by gathering 4000 wood + 50 animal fat, craft 20 compound bows",,"Erhalte den legendären compound crossbow von Daryl Dixon. Sammle die benötigten Ressourcen und kehre zum Händler zurück","Obter o lendário crossbow usado por Daryl Dixon, ao reunir 4000 madeira + 50 de gordura animal, craft 20 bows composto","Obtenir le légendaire arbalète composé utilisé par Daryl Dixon, en rassemblant 4000 bois + 50 graisses animales, bateaux 20 arcs composés","Ottenere il leggendario crossbow composto da Daryl Dixon, raccogliendo 4000 legno + 50 di grasso animale, artigianale 20 fiocchi composti","「ダリル・ディクソンが使った伝説の複合クロスボウを、 4000 の木材 + 50 動物の動物脂肪を集め、 20 の複合弓を手にすることで」","4000개의 목재+50개의 동물성 지방을 수집함으로써, 데릴 딕슨이 사용하는 전설적인 화합물 석궁을 얻는다.","Uzyskanie legendarnego związku kuszy używanego przez Daryl Dixon, poprzez zgromadzenie 4000 drewna + 50 tłuszczu zwierzęcego, rzemiosło 20 łuków złożonych","Obter o lendário crossbow usado por Daryl Dixon, ao reunir 4000 madeira + 50 de gordura animal, craft 20 bows composto","Получить легендарный составной арбалет, используемый Дэрил Диксон, собрав 4000 дерева + 50 жиров животных, катера 20 сложных луков","Daryl Dixon 'ın kullandığı efsanevi bileşik crossbow, 4000 tahta + 50 hayvan yağı, 20. gemi direkleri toplayarak elde edin.","获得 Daryl Dixon 使用的传奇复合弩，通过收集 4000 木 + 50 动物脂肪，工艺 20 复合弓","「取得達里爾 - 狄克遜所使用的傳說複合十字弓，藉由收集 4000 木 + 50 動物脂肪，工藝 20 個複合弓」","Obtener el legendario compuesto cruzado utilizado por Daryl Dixon, reuniendo 4000 madera + 50 grasa animal, artesanía 20 arcos compuestos"
elitequestreward_toc_daryl_name,Quest,Quest Info,,,"Elite Reward of Daryl's Zombie-Killer Compound Crossbow",,"Elite Belohnung für Daryl Dixons zombie-killer compound crossbow","Elite recompensa do Daryl's zombie-killer composto crossbow","Elite récompense of Daryl's zombie-killer compound crossbow","Elite ricompensa di Daryl's zombie - killer compound crossbow","「ダリルのゾンビ殺しの複合クロスボウに対するエリートからのご褒美」","데릴의 좀비 킬러 화합물 석궁 엘리트 보상","Elitarna nagroda dla krzyżówki z zabójcą zombie Daryl","Elite recompensa do Daryl's zombie-killer composto crossbow","Элитное вознаграждение зомби-убийцы Дэрила","Daryl 'ın zombi katili bileşik yayının seçkin ödülü.","精英奖励达里尔的僵尸杀手复合弩张","精英獎勵達里爾的殭屍殺手複合十字弓","La recompensa de la élite del compuesto zombie-killer de Daryl crossbow"
elitequestreward_toc_daryl_subtitle,Quest,Quest Info,,,"Elite Reward of Daryl's Zombie-Killer Compound Crossbow",,"Elite Belohnung für Daryls zombie-killer compound crossbow","Elite recompensa do Daryl's zombie-killer composto crossbow","Elite récompense of Daryl's zombie-killer compound crossbow","Elite ricompensa di Daryl's zombie - killer compound crossbow","「ダリルのゾンビ殺しの複合クロスボウに対するエリートからのご褒美」","데릴의 좀비 킬러 화합물 석궁 엘리트 보상","Elitarna nagroda dla krzyżówki z zabójcą zombie Daryl","Elite recompensa do Daryl's zombie-killer composto crossbow","Элитное вознаграждение зомби-убийцы Дэрила","Daryl 'ın zombi katili bileşik yayının seçkin ödülü.","精英奖励达里尔的僵尸杀手复合弩张","精英獎勵達里爾的殭屍殺手複合十字弓","La recompensa de la élite del compuesto zombie-killer de Daryl crossbow"
elitequestreward_toc_daryl_description,Quest,Quest Info,,,"Now that you have collected the needed items, return the trader to collect your reward.",,"Du hast alle benötigten Ressourcen gesammelt. Kehre zum Händler zurück und hol deine Belohnung ab","Agora que você coletou os itens necessários, devolver o comerciante para cobrar sua recompensa.","Maintenant que vous avez rassemblé les articles nécessaires, retaisez l'opérateur pour récupérer votre récompense.","Ora che avete raccolto gli articoli necessari, restituite il commerciante per raccogliere la vostra ricompensa'.","「これで必要な品物を集めてきたので、商人を返して、報酬を集めます」","이제 필요한 항목을 수집했으니, 트레이더를 돌려서 보상을 받으십시오.","Teraz, gdy zebraliście potrzebne przedmioty, zwróć przedsiębiorcę, aby zbierał swoją nagrodę.","Agora que você coletou os itens necessários, devolver o comerciante para cobrar sua recompensa.","Теперь, когда вы собрали нужные вещи, верните трейдера, чтобы забрать вашу награду'.","Artık ihtiyaç duyulan eşyaları topladınız, tüccarın ödülünü almaya geri dönsün.","现在你已经收集了所需要的物品，请退货者来收你的奖励。","「現在你已收集了所需物品，請回報商戶收取你的獎賞。」","Ahora que usted ha recogido los artículos necesarios, devuelva el comerciante para recoger su recompensa."
elitequestreward_toc_daryl_offer,Quest,Quest Info,,,"Your substantial help with the bow-making class is truly appreciated. Collect your expertly-crafted compound crossbow from the trader.",,"Vielen Dank für deine Hilfe. Hole den handwerklich gefertigten compound crossbow beim Händler ab","Sua ajuda substancial com a classe de fazer arco é verdadeiramente apreciada. Colete seu crossbow composto expertilmente do comerciante.","Votre aide substantielle avec la classe d'archet est vraiment appréciée. Collectez votre arbalète composée d'une main experte de l'opérateur.","Il tuo sostanzioso aiuto con la classe di prato è davvero apprezzato. Raccogli il tuo balestra composto esperto di artigianato dal commerciante '.","「弓作りのクラスでの実質的な助けは本当に感謝している。 トレーダーから専門家による複合的なクロス・ボウを収集します。","활을 만드는 수업에 대한 당신의 실질적인 도움은 정말 감사합니다. 트레이더들로부터 노련하게 만들어진 복합적인 석궁을 수집하십시오.","Twoja znacząca pomoc w klasie łuku jest naprawdę doceniona. Zbieraj swoją fachowo-kunsztownie złożony crossbow od handlowca.","Sua ajuda substancial com a classe de fazer arco é verdadeiramente apreciada. Colete seu crossbow composto expertilmente do comerciante.","Ваша существенная помощь с поклоном-занятие по-настоящему ценится. Соберите свои опытные составные арбалеты из трейдера.","Yay maksadı ile ilgili önemli yardımınız gerçekten takdir edilir. Ustaca hazırlanmış bileşik artağın topunu tüccardan topla.","你对鞠躬班的实质帮助确实值得欣赏。 从贸易商那里收集专家精心制作的复合弩张。","「你對船首班的實質幫助，實在值得欣賞。 從貿易商收集你的專業的複合十字弓。」","Su ayuda sustancial con la clase de proa es verdaderamente apreciada. Recoja su compuesto experto cruzado de forma cruzada del comerciante."
elitequestreward_toc_daryl_statement,Quest,Quest Info,,,"Provide substantial help to your community and receive the same weapon that Daryl Dixon used to kill thousands of zombies.",,"Hilf der Gemeinschaft und erhalte eine Waffe mit der Daryl Tausende von zombies getötet hat","Forneça ajuda substancial à sua comunidade e receba a mesma arma que Daryl Dixon usou para matar milhares de zumbis.","Apporter une aide substantielle à votre communauté et recevoir la même arme que Daryl Dixon pour tuer des milliers de zombies.","Fornire un aiuto sostanziale alla tua comunità e ricevere la stessa arma che Daryl Dixon ha usato per uccidere migliaia di zombie'.","「あなたのコミュニティーに実質的な助けを提供し、ダリル・ディクソンが数千人のゾンビを殺すのに使ったのと同じ武器を手にします」","지역사회에 실질적인 도움을 주고, 데럴 딕슨이 수천 마리의 좀비를 죽이는 데 사용한 것과 같은 무기를 받는다.","Podaj znaczną pomoc dla swojej społeczności i otrzymać tę samą broń, którą Daryl Dixon wykorzystał do zabijania tysięcy zombie.","Forneça ajuda substancial à sua comunidade e receba a mesma arma que Daryl Dixon usou para matar milhares de zumbis.","Оказать существенную помощь вашему сообществу и получить то же оружие, которое использовал Дэрил Диксон для убийства тысяч зомби'.","Topluluğunuza önemli bir yardım sağlayın ve Daryl Dixon 'ın binlerce zombileri öldürmesi için kullandığı silahı alın.","为您的社区提供大量帮助，并获得达里尔 - 迪克森用来杀死成千上万僵尸的同样的武器。","「為你的社區提供實質幫助，並獲得達里爾 - 迪克森用來殺死數千名殭屍的同樣武器。」","Proporcionar ayuda sustancial a su comunidad y recibir la misma arma que Daryl Dixon usó para matar a miles de zombies'."
elitequestrewarddialog_toc_daryl,Quest,Dialogs,,,"Return to the trader to receive your legendary compound crossbow.",,"Kehre zum Händler zurück und erhalte den Legendären compound crossbow","Retorne ao comerciante para receber seu lendário composto de crossbow.","Retournez à l'opérateur pour recevoir votre légendaire arbalète.","Torna al commerciante per ricevere il tuo leggendario crossbow composto'.","あなたの伝説の複合クロスボウを受け取るために、トレーダーに戻ってください。","여러분의 전설적인 화합물 석궁을 받기 위해 무역업자에게 돌아가십시오.","Powrót do handlowca, aby otrzymać swój legendarny złożony kuszy.","Retorne ao comerciante para receber seu lendário composto de crossbow.","Вернуться к трейдеру, чтобы получить ваш легендарный комплекс арбалетов'.","Efsanevi bileşiminizi almak için tacirlere dönün.","回到商人那里收你的传奇复合弩张","「回到交易員去接收你的傳說複合十字弓。」","Volver al comerciante para recibir su legendario compuesto crossbow'."
vetquestitem_toc_daryl_name,items,Quest - Note,,,"+Daryl's zombie-killer crossbow Veteran quest",,"+Daryls zombie-killer crossbow Veteranen quest","+ Daryl's zombie-killer crossbow Veteran quest","+ Daryl's zombie-killer crossbow Veteran quest","+ Daryl's zombie - killer crossbow Veteran quest","+ダリル・ゾンビ・キラー・クロスボウ・ヴェテランクエスト","+데릴의 좀비 킬러 석궁 정복","+ daryl zombie-killer crossbow Veteran quest","+ Daryl's zombie-killer crossbow Veteran quest","+ Дэрил зомби-убийца арбалет Ветеран квест","+ Daryl's zombi-killer crossbow, usta arayış","+达里尔的僵尸杀手","+達里爾的殭屍殺手交叉俯首任務","+ Daryl's zombie-killer crossbow Veteran quest"
vetquestitem_toc_daryl_desc,items,Quest - Note,,,"A veteran quest to provide substantial help to the community bow-making class by donating 400 wood, 2 bow parts, and Crafting 20 primitive bows. In exchange receive a Daryl compound crossbow.",,"Eine Veteranen quest. Sammle Ressourcen und erhalte Daryls compound crossbow","Uma busca veterana para fornecer ajuda substancial para a comunidade arco-íris doando 400 de madeira, 2 partes de arco e Crafting 20 botos primitivos. Em troca recebe um crossbow composto de Daryl.","Une quête d'un ancien combattant pour fournir une aide substantielle à la classe de proue de la communauté en donnant 400 bois, 2 parties de proue et 20 arcs primitifs. En échange, on reçoit une arbalète composée de Daryl.","Una veterana quest per fornire un aiuto sostanzioso alla classe di arcobaleno della comunità donando 400 legno, 2 parti di arco e Crafting 20 balle primitive. In cambio ricevere un balestra composto di Daryl '.","「 400 の木、 2 つの弓の部分、そして 20 の原始弓を寄贈することで、共同体の弓作りのクラスに大きな力を提供するベテランのクエスト。 交換ではダリル・コンパウンド・クロスボウを受け取ります。","나무 400개, 보양식 2개, 공예 20개를 기부하여 지역사회의 활 만들기 수업에 실질적인 도움을 주고자 하는 베테랑 탐험입니다. 그 대가로 Daryl 화합물 석궁을 받는다.","Weteran dążenia do zapewnienia znaczącej pomocy dla klasy łuku, poprzez darowizny 400 drewna, 2 części łuku i Crafting 20 prymitywnych łuków. W zamian otrzymać daryl złożony kuszy.","Uma busca veterana para fornecer ajuda substancial para a comunidade arco-íris doando 400 de madeira, 2 partes de arco e Crafting 20 botos primitivos. Em troca recebe um crossbow composto de Daryl.","Ветеранское стремление оказать существенную помощь общинным классовкам путем пожертвования 400 деревянных, 2 носовых частей и 20 примитивных луков. В обмен получил арбалет из Дэрил.","400 ahşap, 2 yay parçasını bağışlayarak ve 20 adet ilkel yayla bağışlayarak, topluluk yay yapma dersine önemli bir yardımda bulunan usta bir arayış. Karşılığında da Daryl bileşik bir yay.","一位老兵通过捐献 400 木， 2 弓部分和Crav漂 20 原始弓，为社区弓制造班提供实质性帮助。 交换得到达里尔的复合弩张。","「一位資深的追求者，透過捐贈 400 木、 2 個弓箭，以及打造 20 個原始弓，為社區弓課提供實質幫助。 作為交換，獲得達里爾複合十字弓。」","Una búsqueda veterana para proporcionar ayuda sustancial a la clase de proa de la comunidad mediante la donación de 400 madera, 2 partes de proa, y la Artesanía 20 arcos primitivos. A cambio recibe un compuesto de Daryl crossbow."
vetwrititem_toc_daryl_name,items,Quest - Note,,,"+Veteran Writ Of Daryl",,"+Veteran Schrift von Daryl","+ Veterana escriturada de Daryl","+ L'ancien combattant de Daryl","+ Veteran writ Of Daryl","+ヴェテラン・ウィット・オブ・ダリル","+의 수의학적 영장 (영장)","+ nadgarstek Weterana Daryl","+ Veterana escriturada de Daryl","+ Veteran wrt Of Daryl","Daryl 'in Gazi Writ","+达里尔的退伍军人令状","< 達里爾的老兵 >","+ mandamiento Veterano De Daryl"
vetwrititem_toc_daryl_desc,items,Quest - Note,,,"Evidence of successful completion of the Veteran quest to obtain a mass-produced zombie-killer crossbow.",,"Beweis für den erfolgreichen Abschluss der Veteranen quest","Evidência de conclusão bem-sucedida da Busca Veterinária para obter um crossbow de zumbi produzido em massa.","Preuve de l'achèvement réussi de la quête de l'ancien combattant pour obtenir un arbalète zombie produit en série.","Evidenza di un corretto completamento della quest Veterana per ottenere un balestra zombie - killer - killer'.","「大量生産されたゾンビ・キラー・クロスボウを得るためにベテランが成功したという証拠」","대량 생산되는 좀비 킬러 석궁을 얻기 위한 베테랑의 성공적인 완료의 증거","Dowód pomyślnego zakończenia poszukiwawczego Weterana w celu uzyskania masowo produkowanego kuszy zombie-zabójcy'.","Evidência de conclusão bem-sucedida da Busca Veterinária para obter um crossbow de zumbi produzido em massa.","Доказательства успешного завершения ветеранского квеста с целью получения массового зомби-убийцы арбалетов'.","Gazi arayışlarının başarılı bir şekilde tamamlanmasına dair kanıtlar, seri üretim yapan bir zombi katili bulmacasını elde etmek.","成功完成退伍军人要求获得量产的僵尸杀手的证据","「成功完成退伍軍人任務的證據，以獲得大量生產的殭屍殺手十字弓。」","Evidencia de completar con éxito la búsqueda del Veterano para obtener un crossbow zombie-killer producido en masa'."
